ODB Name,Step,Frame,Part Instance Name,Node Label,X,Y,Z,Section Name,Material Name,Section Point,UT-Magnitude,UT-UT1,UT-UT2
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",63,5.40000010,0.,0.,NA,NA,"",1.24831253E-03,-269.998767E-06,-1.21876365E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",64,5.5,0.,0.,NA,NA,"",1.26655237E-03,-274.998747E-06,-1.23633759E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",65,5.59999990,0.,0.,NA,NA,"",1.28452468E-03,-279.998727E-06,-1.25363644E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",66,5.69999981,0.,0.,NA,NA,"",1.30222482E-03,-284.998707E-06,-1.27065543E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",67,5.80000019,0.,0.,NA,NA,"",1.31964800E-03,-289.998687E-06,-1.28738943E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",68,5.90000010,0.,0.,NA,NA,"",1.33678922E-03,-294.998667E-06,-1.30383333E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",69,6.,0.,0.,NA,NA,"",1.35364407E-03,-299.998646E-06,-1.31998223E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",70,6.09999990,0.,0.,NA,NA,"",1.37020764E-03,-304.998597E-06,-1.33583113E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",71,6.19999981,0.,0.,NA,NA,"",1.38647540E-03,-309.998577E-06,-1.35137513E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",72,6.30000019,0.,0.,NA,NA,"",1.40244234E-03,-314.998586E-06,-1.36660913E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",73,6.40000010,0.,0.,NA,NA,"",1.41810405E-03,-319.998566E-06,-1.38152810E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",74,6.5,0.,0.,NA,NA,"",1.43345550E-03,-324.998517E-06,-1.39612705E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",75,6.59999990,0.,0.,NA,NA,"",1.44849229E-03,-329.998496E-06,-1.41040096E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",76,6.69999981,0.,0.,NA,NA,"",1.46320963E-03,-334.998476E-06,-1.42434496E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",77,6.80000019,0.,0.,NA,NA,"",1.47760310E-03,-339.998456E-06,-1.43795402E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",78,6.90000010,0.,0.,NA,NA,"",1.49166759E-03,-344.998436E-06,-1.45122304E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",79,7.,0.,0.,NA,NA,"",1.50539877E-03,-349.998416E-06,-1.46414700E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",80,7.09999990,0.,0.,NA,NA,"",1.51879177E-03,-354.998396E-06,-1.47672091E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",81,7.19999981,0.,0.,NA,NA,"",1.53184240E-03,-359.998347E-06,-1.48893998E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",82,7.30000019,0.,0.,NA,NA,"",1.54454564E-03,-364.998356E-06,-1.50079897E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",83,7.40000010,0.,0.,NA,NA,"",1.55689719E-03,-369.998335E-06,-1.51229301E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",84,7.5,0.,0.,NA,NA,"",1.56889227E-03,-374.998286E-06,-1.52341696E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",85,7.59999990,0.,0.,NA,NA,"",1.58052647E-03,-379.998266E-06,-1.53416605E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",86,7.69999981,0.,0.,NA,NA,"",1.59179524E-03,-384.998246E-06,-1.54453504E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",87,7.80000019,0.,0.,NA,NA,"",1.60269404E-03,-389.998226E-06,-1.55451905E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",88,7.90000010,0.,0.,NA,NA,"",1.61321834E-03,-394.998206E-06,-1.56411307E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",89,8.,0.,0.,NA,NA,"",1.62336370E-03,-399.998185E-06,-1.57331221E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",90,8.10000038,0.,0.,NA,NA,"",1.63312559E-03,-404.998194E-06,-1.58211123E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",91,8.19999981,0.,0.,NA,NA,"",1.64249982E-03,-409.998116E-06,-1.59050524E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",92,8.30000019,0.,0.,NA,NA,"",1.65148173E-03,-414.998125E-06,-1.59848935E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",93,8.39999962,0.,0.,NA,NA,"",1.66006677E-03,-419.998076E-06,-1.60605833E-03
